Species,Model,kap,v,z,p_Am,p_M,E_G,s_M,L_b,L_m,L_j,L_i,L_p,l_i,n_HE,n_OE,n_NE,n_CX,n_HX,n_OX,n_NX,n_CV,n_HV,n_OV,n_NV,n_CE,n_CP,n_HP,n_OP,n_NP,eta_PA,eta_XA,eta_VG,k_J,kap_R,E_Hb,E_Hp,E_Hj,n_NN,n_CN,n_HN,n_ON,mu_E,T_A,T_ref,p_T,L_s,L_x
Parvilacerta_parva,std,0.67709,0.020466,1.6237,47.0623362329971,19.6252,7853.9663,1,0.52617436401856,1.6237,NaN,1.6237,0.99051150983349,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59821175387907e-06,0.002,0.95,558.3,4105,NaN,0.8,1,0.8,0.6,550000,8000,293.15,0,NaN,NaN
Podarcis_muralis,std,0.11965,0.021753,1.1352,424.610340827413,44.7539,7824.2505,1,0.413461583929242,1.1352,NaN,1.1352,0.940536323028557,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.6042816184413e-06,0.002,0.95,4542,97410,NaN,0.8,1,0.8,0.6,550000,8000,293.15,0,NaN,NaN
Podarcis_muralis_Castanet,std,0.2756,0.027014,1.3094,250.157639259797,52.6527,7835.9755,1,0.527789177309228,1.3094,NaN,1.3094,0.915775979620568,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,4.95406590096624e-07,4.52943168088342e-06,1.60188112574243e-06,0.002,0.95,3480,29030,NaN,0.8,1,0.8,0.6,550000,8000,293.15,0,NaN,NaN
Podarcis_siculus,std,0.41203,0.017879,1.5782,98.6919860689756,25.7661,7832.1139,1,0.464062651647592,1.5782,NaN,1.5782,1.08037043936704,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60267092837224e-06,0.002,0.95,1177,18970,NaN,0.8,1,0.8,0.6,550000,8000,293.15,0,NaN,NaN
Podarcis_tauricus,std,0.43473,0.019076,1.6002,90.4332197915948,24.5682,7828.8766,1,0.49170009752612,1.6002,NaN,1.6002,1.09747380035647,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60333364498683e-06,0.002,0.95,1269,17630,NaN,0.8,1,0.8,0.6,550000,8000,293.15,0,NaN,NaN
Takydromus_hsuehshanensis,std,0.65577,0.027732,1.619,148.895561553593,60.3096,7816.3905,1,0.598811069417304,1.619,NaN,1.619,1.5659731896849,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60589485072811e-06,0.002,0.95,1040,52430,NaN,0.8,1,0.8,0.6,550000,9878.4829,293.15,0,NaN,NaN
Timon_lepidus,std,0.92438,0.025066,6.4901,172.664687953006,24.5925,7835.3567,1,0.78940760604084,6.4901,NaN,6.4901,2.88988787354897,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60200763485728e-06,0.002,0.95,328.2,19050,NaN,0.8,1,0.8,0.6,550000,8000,293.15,0,NaN,NaN
Zootoca_vivipara,std,0.72515,0.023765,1.0867,516.242967965249,344.4866,7837.0592,1,0.357559499217578,1.0867,NaN,1.0867,0.784246040332691,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.45098039215686e-07,2.24089635854342e-06,1.60165961936719e-06,0.0019973,0.95,226.4,6375,NaN,0.8,1,0.8,0.6,550000,9634.961,293.15,0,NaN,NaN
Varanus_acanthurus,std,0.71519,0.025133,5.6896,113.995657433689,14.3294,7839.085,1,1.21223742839021,5.6896,NaN,5.6896,2.95782738209278,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60124571365537e-06,0.00053239,0.95,6067,125800,NaN,0.8,1,0.8,0.6,550000,8000,293.15,0,NaN,NaN
Varanus_bengalensis,std,0.37378,0.19541,18.6276,207.187073251645,4.1574,7859.3142,1,3.88040491512837,18.6276,NaN,18.6276,6.60529387227488,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59712424466121e-06,0.00015763,0.95,785400,4682000,NaN,0.8,1,0.8,0.6,550000,8000,293.15,0,NaN,NaN
Varanus_brevicauda,std,0.52908,0.025133,2.2579,93.2597881227792,21.853,7817.8528,1,0.981789452571678,2.2579,NaN,2.2579,1.42130368976323,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60559447412851e-06,0.002,0.95,6929,23920,NaN,0.8,1,0.8,0.6,550000,8000,293.15,0,NaN,NaN
Varanus_caudolineatus,std,0.76081,0.025133,3.0227,89.3627577844666,22.4925,7824.8167,1,1.0817525958556,3.0227,NaN,3.0227,1.73330868630481,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60416553338944e-06,0.002,0.95,3290,15400,NaN,0.8,1,0.8,0.6,550000,8000,293.15,0,NaN,NaN
Varanus_eremius,std,0.7324,0.025133,2.8334,108.069605379574,27.9347,7830.3379,1,1.06236946499581,2.8334,NaN,2.8334,1.74724693099125,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60303443038264e-06,0.002,0.95,3760,20740,NaN,0.8,1,0.8,0.6,550000,8000,293.15,0,NaN,NaN
Varanus_gouldii,std,0.87659,0.025133,12.1158,410.681377337182,29.7132,7830.0137,1,1.98437214614098,12.1158,NaN,12.1158,7.44509141473185,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60310080367166e-06,0.002,0.95,9727,718100,NaN,0.8,1,0.8,0.6,550000,8000,293.15,0,NaN,NaN
Varanus_indicus,std,0.88294,0.012192,7.6401,162.064195664485,18.7292,7840.1298,1,1.35156138702104,7.6401,NaN,7.6401,3.34210150638892,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60103232668803e-06,0.002,0.95,2667,43040,NaN,0.8,1,0.8,0.6,550000,8000,293.15,0,NaN,NaN
Varanus_juxtindicus,std,0.90663,0.020221,11.426,337.164229950476,26.7533,7793.4203,1,1.98861004314724,11.426,NaN,11.426,6.30593325390168,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.61062803904341e-06,0.002,0.95,7098,290800,NaN,0.8,1,0.8,0.6,550000,8000,293.15,0,NaN,NaN
Varanus_komodoensis,std,0.9712,0.12796,36.0366,634.343602018122,17.0958,7870.0241,1,3.78457103541958,36.0366,NaN,36.0366,21.6049615657612,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59495080265766e-06,0.002,0.95,12730,2481000,NaN,0.8,1,0.8,0.6,550000,7700,293.15,0,NaN,NaN
Varanus_mertensi,std,0.78396,0.025133,9.983,239.139431220981,18.7795,7827.2487,1,2.23906516224337,9.983,NaN,9.983,5.14380729213922,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60366710402726e-06,0.002,0.95,25110,327000,NaN,0.8,1,0.8,0.6,550000,8000,293.15,0,NaN,NaN
Varanus_niloticus,std,0.68675,0.025589,10.5672,398.140705991991,25.8747,7834.7886,1,1.99596418533826,10.5672,NaN,10.5672,8.18585864202853,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60212379632427e-06,0.002,0.95,31220,2968000,NaN,0.8,1,0.8,0.6,550000,8000,293.15,0,NaN,NaN
Varanus_panoptes,std,0.95811,0.025133,10.7278,801.210833641231,71.5569,7868.7893,1,1.67011014640652,10.7278,NaN,10.7278,3.7335410238768,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.5952010883339e-06,0.002,0.95,2236,36740,NaN,0.8,1,0.8,0.6,550000,8000,293.15,0,NaN,NaN
Varanus_rosenbergi,std,0.82641,0.025133,8.0407,696.736126837768,71.6094,7861.7185,1,1.73113115049457,8.0407,NaN,8.0407,6.3541819724446,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59663580618285e-06,0.002,0.95,12280,1458000,NaN,0.8,1,0.8,0.6,550000,8000,293.15,0,NaN,NaN
Varanus_salvator,std,0.9328,0.025133,16.1919,1845.88527919168,106.3397,7886.9914,1,1.7780934046317,16.1919,NaN,16.1919,9.75943121558316,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59151958188139e-06,0.002,0.95,5191,2418000,NaN,0.8,1,0.8,0.6,550000,8000,293.15,0,NaN,NaN
Heloderma_suspectum,std,0.89678,0.029731,4.883,1012.36953500301,185.9252,7838.3221,1,1.41693399206018,4.883,NaN,4.883,3.11987898722911,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60140156210602e-06,0.002,0.95,4995,122000,NaN,0.8,1,0.8,0.6,550000,8000,293.15,0,NaN,NaN
Xenosaurus_grandis,std,0.61642,0.010809,2.2822,75.0195223062198,20.2627,7836.4945,1,0.874302663991367,2.2822,NaN,2.2822,1.57733367995989,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.6017750354103e-06,0.002,0.95,3453,22840,NaN,0.8,1,0.8,0.6,550000,8000,293.15,0,NaN,NaN
Xenosaurus_platyceps,std,0.6526,0.010237,2.0572,120.544795770763,38.2401,7821.3048,1,0.849414175291786,2.0572,NaN,2.0572,1.53193631857797,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60488583122731e-06,0.002,0.95,3233,28230,NaN,0.8,1,0.8,0.6,550000,8000,293.15,0,NaN,NaN
Anguis_fragilis,std,0.64,0.02748,2.809,159.059625,36.24,7827,1,0.625780594430615,2.809,NaN,2.809,1.44591790771308,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60371805995019e-06,0.002,0.95,1168,18860,NaN,0.8,1,0.8,0.6,550000,8000,293.15,0,NaN,NaN
Ophisaurus_ventralis,std,0.88691,0.025133,7.2561,99.6027374141683,12.1744,7825.1121,1,0.99855329776856,7.2561,NaN,7.2561,2.43417927114889,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60410497572682e-06,0.00046074,0.95,1054,18900,NaN,0.8,1,0.8,0.6,550000,8000,293.15,0,NaN,NaN
Anniella_pulchra,std,0.53356,0.025133,1.5712,55.324462103606,18.7875,7848.5039,1,0.789393611010097,1.5712,NaN,1.5712,1.09940825994176,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59932407694034e-06,0.00069761,0.95,3752,15560,NaN,0.8,1,0.8,0.6,550000,8000,293.15,0,NaN,NaN
Chamaeleo_calyptratus,std,0.8333,0.023801,2.1437,2942.99010858034,1144.0004,7847.7361,1,0.370267044679222,2.1437,NaN,2.1437,1.9912047220122,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59948055022265e-06,0.002,0.95,228.5,448000,NaN,0.8,1,0.8,0.6,550000,8000,293.15,0,NaN,NaN
Furcifer_labordi,std,0.89448,0.02665,1.0928,955.724997048565,782.2812,7843.3766,1,0.392709863982493,1.0928,NaN,1.0928,0.886287945607131,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60036957236379e-06,0.002,0.95,135.6,6154,NaN,0.8,1,0.8,0.6,550000,8000,293.15,0,NaN,NaN
Furcifer_pardalis,std,0.72717,0.019117,1.789,385.550571805768,156.7137,7830.2612,1,0.558457978832714,1.789,NaN,1.789,1.3020106504032,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60305013263544e-06,0.002,0.95,791.2,24540,NaN,0.8,1,0.8,0.6,550000,8000,293.15,0,NaN,NaN
Agama_impalearis,std,0.66064,0.018471,1.8827,1221.82710197687,428.7395,7836.4828,1,0.58029010819532,1.8827,NaN,1.8827,1.54030068931747,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60177742688724e-06,0.002,0.95,1979,154200,NaN,0.8,1,0.8,0.6,550000,8000,293.15,0,NaN,NaN
Paralaudakia_stoliczkana,std,0.68955,0.047368,3.7891,89.97457121311,16.3738,7851.936,1,0.752955824964539,3.7891,NaN,3.7891,3.04037843924726,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59862500856224e-06,0.002,0.95,1513,102600,NaN,0.8,1,0.8,0.6,550000,8000,293.15,0,NaN,NaN
Ctenophorus_ornatus,std,0.58225,0.015552,1.9025,305.041082868184,93.3562,7805.8396,1,0.697536349840454,1.9025,NaN,1.9025,1.42623572838183,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60806548666848e-06,0.002,0.95,2818,50560,NaN,0.8,1,0.8,0.6,550000,8000,293.15,0,NaN,NaN
Ctenophorus_adelaidensis,std,0.90838,0.017183,1.4289,248.170347783967,157.7668,7838.7024,1,0.573484481453647,1.4289,NaN,1.4289,0.990106473079735,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60132386901563e-06,0.002,0.95,247.6,2572,NaN,1,0,3,0,550000,9677.3898,293.15,0,NaN,NaN
Moloch_horridus,std,0.48916,0.020721,3.2332,173.995018889525,26.3242,7828.0725,1,1.11920929524012,3.2332,NaN,3.2332,2.69140467876411,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.6034983394993e-06,0.002,0.95,12570,241200,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,NaN
Pogona_barbata,std,0.93061,0.050115,4.0749,3261.75819539872,744.9078,7847.9246,1,0.655376229932037,4.0749,NaN,4.0749,2.47953914572393,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59944213215684e-06,0.002,0.95,335.6,71070,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,0.771110869634077
Calotes_versicolor,std,0.94199,0.019338,3.9199,82.2347156763872,19.7618,7838.5714,1,0.638051546388015,3.9199,NaN,3.9199,2.21251502411628,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60135063070678e-06,0.002,0.95,128.2,5956,NaN,0.8,1,0.8,0.6,550000,20991.9395,293.15,0,NaN,NaN
Anolis_acutus,std,0.55579,0.03702,1.0302,377.654241134241,203.7434,7835.751,1,0.461723799312933,1.0302,NaN,1.0302,0.839832090458967,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.45098039215686e-07,2.24089635854342e-06,1.60192702080887e-06,0.002,0.95,866.8,13490,NaN,0.8,1,0.8,0.6,550000,9625,293.15,0,NaN,NaN
Anolis_carolinensis,std,0.55379,0.028248,1.4941,73.5734780512469,27.2701,7831.8982,1,0.562849608703238,1.4941,NaN,1.4941,1.06153925825848,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.45098039215686e-07,2.24089635854342e-06,1.60271506787845e-06,0.002,0.95,1188,10460,NaN,0.8,1,0.8,0.6,550000,9625,293.15,0,NaN,NaN
Anolis_gundlachi,std,0.8121,0.02311,1.129,176.002216475803,126.6,7836,1,0.352924869319223,1.129,NaN,1.129,0.889226091394773,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.45098039215686e-07,2.24089635854342e-06,1.60187611730859e-06,0.002,0.95,101.4,4028,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,NaN
Anolis_nebulosus,std,0.77569,0.022311,1.0106,107.557133055731,82.5559,7840.7865,1,0.37410621451477,1.0106,NaN,1.0106,0.749389478648616,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60089823326144e-06,0.002,0.95,143.4,2232,NaN,0.8,1,0.8,0.6,550000,8000,293.15,0,NaN,NaN
Anolis_opalinus,std,0.41919,0.023578,0.83127,415.458311250268,209.5059,7839.7618,1,0.455588842938395,0.83127,NaN,0.83127,0.644228511456646,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.45098039215686e-07,2.24089635854342e-06,1.60110747946833e-06,0.002,0.95,1673,9919,NaN,0.8,1,0.8,0.6,550000,9625,293.15,0,NaN,NaN
Anolis_sagrei,std,0.47539,0.035165,1.0003,355.901138707167,169.1411,7838.4426,1,0.455462470561694,1.0003,NaN,1.0003,0.808912224879049,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.45098039215686e-07,2.24089635854342e-06,1.60137694383705e-06,0.002,0.95,1110,15170,NaN,0.8,1,0.8,0.6,550000,9625,293.15,0,NaN,NaN
Basiliscus_basiliscus,std,0.47472,0.018519,3.8405,256.053558413381,31.6505,7828.1396,1,0.868829168165099,3.8405,NaN,3.8405,2.48766192588665,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60348459488767e-06,0.002,0.95,6303,207000,NaN,0.8,1,0.8,0.6,550000,8000,293.15,0,NaN,NaN
Basiliscus_plumifrons,std,0.72763,0.01713,4.594,120.136733504666,19.0281,7842.5711,1,0.837734060772327,4.594,NaN,4.594,3.02461345509652,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60053394418447e-06,0.002,0.95,1769,92720,NaN,0.8,1,0.8,0.6,550000,8000,293.15,0,NaN,NaN
Basiliscus_vittatus,stf,0.96681,0.021746,2.0942,1886.51309070034,870.9291,7843.0632,1,0.672775100020628,2.0942,NaN,2.0942,1.64968654537677,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.45098039215686e-07,2.24089635854342e-06,1.60043352133515e-06,0.0019753,0.95,282.1,20620,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,NaN
Amblyrhynchus_cristatus,std,0.83293,0.04198,14.5838,237.242163038911,13.5497,7869.3978,1,3.74126927699243,14.5838,NaN,14.5838,9.48715643159822,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59507773964993e-06,0.00050606,0.95,94370,2513000,NaN,0.8,1,0.8,0.6,550000,8000,293.15,0,NaN,NaN
Ctenosaura_similis,std,0.63534,0.025133,7.2625,299.392087307583,26.1915,7843.5055,1,1.48581582054024,7.2625,NaN,7.2625,4.72047727330003,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.6003432719248e-06,0.0010196,0.95,17050,931500,NaN,0.8,1,0.8,0.6,550000,8000,293.15,0,NaN,NaN
Cyclura_nubila,std,0.99879,0.030463,8.1524,930.523175001752,114.0029,7833.2486,1,2.1265500500627,8.1524,NaN,8.1524,6.54065317680201,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60243877045216e-06,0.00448,0.95,141.5,7581,NaN,0.8,1,0.8,0.6,550000,8000,293.15,0,NaN,NaN
Cyclura_pinguis,std,0.76803,0.05893,15.1009,124.827264338633,6.3487,7943.2125,1,3.26221634704615,15.1009,NaN,15.1009,8.20057602249207,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.58025499824286e-06,0.00024029,0.95,88000,2000000,NaN,0.8,1,0.8,0.6,550000,8000,293.15,0,NaN,NaN
Dipsosaurus_dorsalis,std,0.63293,0.053549,4.0287,109.455271831008,17.196,7832.8852,1,1.49085873668884,4.0287,NaN,4.0287,3.07552620072395,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60251311422643e-06,0.002,0.95,15210,141300,NaN,0.8,1,0.8,0.6,550000,8334.174,293.15,0,NaN,NaN
Iguana_iguana,std,0.74105,0.019891,9.3117,452.092113609068,35.9787,7827.1188,1,1.26324385834881,9.3117,NaN,9.3117,6.04148348227735,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60369371871935e-06,0.002,0.95,6330,1117000,NaN,0.8,1,0.8,0.6,550000,8000,293.15,0,NaN,NaN
Sauromalus_ater,std,0.34171,0.041952,5.7045,132.289777296538,7.9244,7866.8397,1,1.69998430789172,5.7045,NaN,5.7045,3.72000684843029,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59559641913514e-06,0.0006,0.95,77000,1023000,NaN,0.8,1,0.8,0.6,550000,8000,293.15,0,NaN,NaN
Sauromalus_hispidus,std,0.91971,0.025133,9.1746,143.508057539877,14.386,7837.9051,1,1.58717692009593,9.1746,NaN,9.1746,4.69835732439057,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60148676146004e-06,0.0005483,0.95,3013,114700,NaN,0.8,1,0.8,0.6,550000,8000,293.15,0,NaN,NaN
Crotaphytus_collaris,stf,0.95229,0.078299,2.2717,1310.95594422917,549.5489,7835.3532,1,0.922998116087336,2.2717,NaN,2.2717,1.83114171851449,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.45098039215686e-07,2.24089635854342e-06,1.6020083504634e-06,0.0020038,0.95,492,14460,NaN,0.8,1,0.8,0.6,550000,9000,293.15,0,NaN,NaN
Gambelia_sila,std,0.85493,0.031115,1.5856,736.820584234967,397.2818,7855.356,1,0.867276881955872,1.5856,NaN,1.5856,1.49233797406485,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59792901241269e-06,0.002,0.95,2179,50000,NaN,0.8,1,0.8,0.6,550000,8000,293.15,0,NaN,NaN
Gambelia_wislizenii,std,0.27721,0.02504,1.9283,332.715049276722,47.8307,7829.7864,1,0.934928625835602,1.9283,NaN,1.9283,1.66504884196032,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60314734195433e-06,0.002,0.95,20400,215700,NaN,0.8,1,0.8,0.6,550000,8000,293.15,0,NaN,NaN
Callisaurus_draconoides,std,0.61338,0.030669,1.4194,737.562244872673,318.7304,7862.9629,1,0.458647142863415,1.4194,NaN,1.4194,1.02248828873411,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.45098039215686e-07,2.24089635854342e-06,1.59638312107897e-06,0.002,0.95,771.8,22540,NaN,0.8,1,0.8,0.6,550000,9625,293.15,0,NaN,NaN
Holbrookia_maculata,std,0.904269285162998,0.023589,1.21339458068862,502.238623839548,374.287942758815,7871.92381538537,1,0.454225986407383,1.21339458068862,NaN,1.21339458068862,0.787605873398618,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59456589642003e-06,0.002,0.95,149.571246506387,1661.80872011311,NaN,0.8,1,0.8,0.6,550000,9600,293.15,0,NaN,NaN
Phrynosoma_ditmarsi,std,0.82542,0.025861,2.3211,356.35473569819,126.7254,7837.1248,1,0.672918635849668,2.3211,NaN,2.3211,2.15439542732179,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60164621280883e-06,0.002,0.95,706,90250,NaN,0.8,1,0.8,0.6,550000,8000,293.15,0,NaN,NaN
